year,month,value
1653,10,2.031723675417188e-5
1653,11,1.435767040800181e-5
1653,12,1.5875322137072103e-5
1654,1,1.307841232997801e-5
1654,2,1.3261844642517262e-5
1654,3,1.591799095013123e-5
1654,4,1.4292710783752573e-5
1654,5,1.054693869326636e-5
1654,6,6.399812409800637e-6
1654,7,1.2439135342248994e-6
1654,8,2.0981570589100306e-6
1654,9,9.257182585714583e-6
1654,10,2.0251437958207917e-5
1654,11,2.0822958176262683e-5
1654,12,1.4037099888638213e-5
1655,1,1.244208572440856e-5
1655,2,1.8602946893875337e-5
1655,3,1.0907791219776911e-5
1655,4,1.0876176537190237e-5
1655,5,1.2337786031322361e-5
1655,6,7.491491893594978e-6
1655,7,1.6591056251138564e-6
1655,8,1.9824873615426414e-6
1655,9,1.1404991325591491e-5
1655,10,2.443199327353716e-5
1655,11,1.3902556593091732e-5
1655,12,1.2718193618077249e-5
1656,1,1.574350129656564e-5
1656,2,1.467157216295598e-5
1656,3,1.0969380284903397e-5
1656,4,1.5447449574077896e-5
1656,5,1.4649670906475301e-5
1656,6,5.7158755083873315e-6
1656,7,2.6327916750715302e-6
1656,8,2.1224776686689666e-6
1656,9,1.1060530919135184e-5
1656,10,1.7983801026871366e-5
1656,11,1.4676306668561823e-5
1656,12,1.5729623585148943e-5
1657,1,1.6904428700014133e-5
1657,2,1.2481929562415975e-5
1657,3,1.4198766995378758e-5
1657,4,1.2378712622222656e-5
1657,5,8.426025759776286e-6
1657,6,6.1941770248010564e-6
1657,7,1.8334131149602425e-6
1657,8,1.2513572173878027e-6
1657,9,1.014105823680396e-5
1657,10,1.4543101875111226e-5
1657,11,1.9494060677166755e-5
1657,12,1.6025283400129024e-5
1658,1,1.3677479049929651e-5
1658,2,1.265340360648068e-5
1658,3,1.4578657792190107e-5
1658,4,1.7892353060936082e-5
1658,5,1.2815023709189765e-5
1658,6,7.088065225926049e-6
1658,7,2.0889025592627827e-06
1658,8,1.5517201766192976e-6
1658,9,9.113202756505003e-6
1658,10,1.904888570260784e-5
1658,11,1.7087280696839518e-5
1658,12,1.8533161334824996e-5
1659,1,1.668496252419284e-5
1659,2,1.6861271682061156e-5
1659,3,1.5071677826547537e-5
1659,4,1.3419783073910584e-5
1659,5,9.219693160798663e-6
1659,6,6.771012420590247e-6
1659,7,1.1867712847723808e-6
1659,8,1.4550222161652097e-6
1659,9,6.734362575982901e-6
1659,10,1.6406925229689567e-5
1659,11,1.3947135759399525e-5
1659,12,1.4652412621747316e-5
1660,1,1.4473707948268949e-5
1660,2,1.416277813034268e-5
1660,3,1.1536747697633543e-5
1660,4,1.0034969685247072e-5
1660,5,8.826197817446915e-6
1660,6,4.776225425085116e-6
1660,7,8.327233293870107e-7
1660,8,1.0554537263388682e-6
1660,9,1.1501165246010984e-5
1660,10,1.789418209069215e-5
1660,11,1.974207694790809e-5
1660,12,1.5499306718333174e-5
1661,1,1.3493028280521667e-5
1661,2,1.7352298786109395e-5
1661,3,1.644978366607965e-5
1661,4,1.623888597960527e-5
1661,5,8.167728772657383e-6
1661,6,4.435751931082407e-6
1661,7,1.8640556516118166e-6
1661,8,2.0143156343113343e-6
1661,9,9.456626434514415e-6
1661,10,1.4635130435051528e-5
1661,11,2.2558097809195086e-5
1661,12,1.9384882508920077e-5
1662,1,1.3781972652201113e-5
1662,2,1.8132970967541563e-5
1662,3,1.6075099276577367e-5
1662,4,1.5720217799825184e-5
1662,5,1.2310038880141056e-5
1662,6,6.3559335898506e-6
1662,7,1.4363637040966767e-6
1662,8,2.333157596474823e-6
1662,9,9.08542079430792e-6
1662,10,1.537333404100969e-5
1662,11,1.8780373095372054e-5
1662,12,1.5293377848305372e-5
1663,1,1.4026373763165994e-5
1663,2,1.5691997736019013e-5
1663,3,1.6564691643925505e-5
1663,4,1.2452394449108381e-5
1663,5,1.1432120501386811e-5
1663,6,6.821958794508355e-6
1663,7,1.1097334725882572e-6
1663,8,2.1402654984266476e-6
1663,9,9.082749556019792e-6
1663,10,1.670416622957311e-5
1663,11,1.9388089252754436e-5
1663,12,2.316139968071214e-5
1664,1,1.5284980797870862e-5
1664,2,1.4324160639082172e-5
1664,3,1.4571868453598548e-5
1664,4,1.5609332243370923e-5
1664,5,1.2925443751542069e-5
1664,6,4.765730892887426e-6
1664,7,1.7160117303234024e-6
1664,8,9.543302113552824e-7
1664,9,1.6369538008790064e-5
1664,10,2.11520341015744e-5
1664,11,1.8109725713740728e-5
1664,12,1.66739942586213e-5
1665,1,1.3123629507893275e-5
1665,2,1.2422810992415625e-5
1665,3,1.1623627722970346e-5
1665,4,1.0049901069768884e-5
1665,5,8.104220222377264e-6
1665,6,6.029223283929084e-6
1665,7,8.689912108911034e-7
1665,8,1.7368572181977037e-6
1665,9,8.600356905959987e-6
1665,10,2.181914284066477e-5
