year,month,value
1442,1,-0.6210675929508398
1442,2,-0.22285689964080613
1442,3,-0.9173564489832858
1442,4,-0.8539227222952983
1442,5,-0.13104856423513156
1442,6,0.20289007853169252
1442,7,0.8349179635741024
1442,8,0.6006438910074314
1442,9,-0.29429097106064994
1442,10,-0.8177899888499195
1442,11,-0.06481091389864742
1442,12,-0.4705926789968229
1443,1,-0.659820274903512
1443,2,-0.6133800675692558
1443,3,-0.005981903394087995
1443,4,0.05406627489394451
1443,5,-0.5700338648696495
1443,6,-0.4032388710745536
1443,7,0.16356904209850345
1443,8,-0.2304951218157965
1443,9,-0.2704342192513035
1443,10,-0.5947363347726766
1443,11,-0.2075987650261869
1443,12,-0.42436193464490785
1444,1,-0.6599459590773473
1444,2,-0.1396916458389709
1444,3,-0.19328980080474933
1444,4,0.10313231849226528
1444,5,-0.1331958261728703
1444,6,0.12286080763336985
1444,7,0.40063706835381446
1444,8,-0.16908921489505063
1444,9,-0.45062884586817786
1444,10,-0.14312115951345072
1444,11,-0.6342616915679083
1444,12,-0.04556519653473953
1445,1,-0.27997564531390373
1445,2,-0.039120504077594105
1445,3,-0.03715996563193577
1445,4,-0.3175385041064494
1445,5,0.24349391174128288
1445,6,0.32584965686821454
1445,7,0.63598636192723
1445,8,0.05834632525395932
1445,9,-0.7971567246452234
1445,10,-0.2567771394307369
1445,11,-0.5989093611806309
1445,12,0.0912505086286917
1446,1,0.5657274496066237
1446,2,0.16667305010892317
1446,3,-0.14582243512203968
1446,4,-0.16263467922432795
1446,5,-0.20923894642499707
1446,6,0.04208645361948399
1446,7,0.2640506516670327
1446,8,-0.8864372909844007
1446,9,-1.3029941741606874
1446,10,-0.5447444026880188
1446,11,-0.01004632490714337
1446,12,-0.33896328944738746
1447,1,0.12556038894693652
1447,2,0.6290175078998568
1447,3,0.7945302953944121
1447,4,0.1808932269811605
1447,5,-0.5374011160848667
1447,6,-0.24326108262611684
1447,7,-0.7379178516066036
1447,8,-0.6295549315899092
1447,9,-1.5813427791985732
1447,10,-0.4381207834170196
1447,11,-0.2833014851932702
1447,12,-0.2447344449166653
1448,1,0.33774113006194223
1448,2,0.3007795188965289
1448,3,0.018367889674483294
1448,4,0.061737150593721424
1448,5,-0.08468832945993904
1448,6,-0.10926311448561205
1448,7,-0.05038987228874603
1448,8,-1.1302670594746758
1448,9,-1.854898801603089
1448,10,-0.5502825505559406
1448,11,-0.41586759448126687
1448,12,-0.5430884494574324
1449,1,-0.013361880296673883
1449,2,-0.26313532855562977
1449,3,-0.37638176497198794
1449,4,-0.49522706373921255
1449,5,-0.45450291678013477
1449,6,-0.3299381175990491
1449,7,0.3382441227981249
1449,8,0.7340754477944985
1449,9,0.3071939478537583
1449,10,0.017490853098223135
1449,11,-0.054529503822055826
1449,12,-0.41263800323482963
1450,1,0.44555557953640723
1450,2,0.8808873027118707
1450,3,0.2529062228686242
1450,4,-0.5890243733124214
1450,5,-0.6702425818650557
1450,6,-0.7879462581617742
1450,7,-0.1770056132106936
1450,8,-0.24428347828934843
1450,9,-0.69716097480021
1450,10,-1.1859912703790167
1450,11,-0.5073430112273969
1450,12,-0.7239454712192075
1451,1,-1.2522541215469132
