year,month,value
1561,8,8.932084728836494e-7
1561,9,1.063418379496363e-5
1561,10,2.0840414760823516e-5
1561,11,6.588010372401148e-6
1561,12,9.421426610584175e-6
1562,1,-4.4493510932795565e-7
1562,2,3.526252928149393e-6
1562,3,2.1779623621461257e-6
1562,4,2.639200750126603e-6
1562,5,-3.3753853392491884e-6
1562,6,-1.5766773208540095e-6
1562,7,2.2527261474608606e-7
1562,8,1.1200985580139696e-6
1562,9,7.506916876016239e-6
1562,10,1.1675620117870757e-5
1562,11,6.594860316572412e-6
1562,12,8.961728850260816e-6
1563,1,6.008385933329879e-6
1563,2,2.2250272423618163e-6
1563,3,5.781601657431553e-6
1563,4,3.2170072388867144e-6
1563,5,-1.4857648938158213e-6
1563,6,2.637587456809965e-6
1563,7,1.4450959803399778e-6
1563,8,1.9021475236082456e-6
1563,9,7.884819865814549e-6
1563,10,1.0014374717741929e-5
1563,11,6.057949214048144e-6
1563,12,-1.3908507636796577e-6
1564,1,9.469710841043637e-6
1564,2,8.7143351510688e-6
1564,3,9.542224277483424e-7
1564,4,1.6142286060682388e-6
1564,5,8.974058736164159e-6
1564,6,1.385130350549812e-8
1564,7,1.1029838343823923e-7
1564,8,1.4004977376865862e-6
1564,9,3.6941141960519796e-6
1564,10,1.3346052670259193e-5
1564,11,1.1579695351228805e-5
1564,12,1.0141674229855872e-6
1565,1,1.1513306916184399e-5
1565,2,9.244179358417947e-6
1565,3,1.307942540467e-5
1565,4,3.577392669734603e-6
1565,5,7.62950202642438e-6
1565,6,1.067153278762739e-6
1565,7,8.855578839630959e-7
1565,8,1.261142841791523e-6
1565,9,6.766575534466655e-6
1565,10,1.5584423692736025e-5
1565,11,7.310068655882265e-6
1565,12,3.824907492222556e-6
1566,1,1.2687333389006262e-6
1566,2,1.2326711829969156e-6
1566,3,1.0564732857208103e-5
1566,4,-1.267743821050304e-6
1566,5,-1.1779544346317761e-6
1566,6,1.1744276887555883e-6
1566,7,2.743337362101485e-7
1566,8,6.692420594578409e-7
1566,9,4.534591405555077e-6
1566,10,1.4735742494813717e-5
1566,11,5.943986374098737e-6
1566,12,5.237764460131689e-6
1567,1,1.604089717506388e-5
1567,2,-3.7855971672388976e-7
1567,3,5.983141867739248e-6
1567,4,-4.952464670128036e-6
1567,5,4.019088785702505e-6
1567,6,2.1460955618225693e-6
1567,7,3.976225244408189e-7
1567,8,1.8439628632841763e-6
1567,9,1.242788639301657e-5
1567,10,1.242751380605049e-5
1567,11,8.709410849155089e-6
1567,12,-2.9467006161463315e-6
1568,1,8.734580417815218e-6
1568,2,1.004006064526524e-5
1568,3,9.06401067758008e-6
1568,4,5.910232337796088e-6
1568,5,2.9133785541745687e-6
1568,6,-5.297255687059147e-7
1568,7,2.1228622372690384e-8
1568,8,1.672607781458034e-6
1568,9,1.4338373545843933e-5
1568,10,4.827992832092378e-6
1568,11,2.209629465160582e-6
1568,12,9.785175352722153e-6
1569,1,1.772926418431132e-5
1569,2,9.356891367211379e-6
1569,3,7.251786227581316e-6
1569,4,-8.904770295140556e-11
1569,5,-1.2300453807923978e-6
1569,6,-5.254355232792558e-6
1569,7,-7.368769786014883e-7
1569,8,1.1197284094585517e-6
1569,9,3.2037420133763056e-6
1569,10,7.561359500168869e-6
1569,11,2.237856138511e-6
1569,12,2.0492404834924724e-6
1570,1,9.974486511379305e-6
1570,2,1.593988408993051e-6
1570,3,3.2362110018750333e-6
1570,4,1.4752658626622397e-6
1570,5,-3.1489725900849266e-6
1570,6,-1.446509754535275e-6
1570,7,-1.1178550883016401e-6
1570,8,1.2549491304627508e-6
1570,9,3.3895514165480444e-6
1570,10,2.211189134012969e-6
1570,11,1.0863710836294263e-5
1570,12,6.077149614689098e-6
1571,1,4.653344690890423e-6
1571,2,3.321284360552805e-6
1571,3,6.508138197874665e-6
1571,4,1.6607413954339464e-5
1571,5,1.5042670739566556e-5
1571,6,-9.796052378071542e-7
1571,7,4.923431886706733e-7
1571,8,1.6051877607133732e-6
1571,9,6.9192874485842335e-6
1571,10,1.185572159875154e-5
1571,11,2.732478864261521e-6
1571,12,3.826136458529778e-6
1572,1,6.643958803752707e-6
1572,2,8.984166808445072e-6
1572,3,1.1164400043729449e-5
1572,4,5.4766164374191225e-6
1572,5,4.941630992531956e-6
1572,6,8.888034349114706e-8
1572,7,4.4094134234221817e-7
1572,8,1.7012002793419194e-6
1572,9,3.2248668856584854e-6
1572,10,7.777605256331045e-6
1572,11,1.2795230015329763e-5
1572,12,1.4784103415497099e-5
1573,1,1.026931014006844e-5
1573,2,1.2329259542010623e-5
1573,3,6.238028976775237e-6
1573,4,6.894382818525947e-8
1573,5,7.754709257474013e-6
1573,6,1.7579808135117107e-6
1573,7,-4.181189146185395e-7
1573,8,1.0922077503235861e-6
1573,9,7.190348053629867e-6
1573,10,1.4493872624365169e-5
1573,11,4.3814730420005274e-6
1573,12,-9.581518817979633e-8
1574,1,5.222575906343768e-6
1574,2,1.7330886365073655e-5
1574,3,-1.511685367501199e-7
1574,4,2.3847724861101972e-6
1574,5,3.697609949063223e-6
1574,6,7.963583628296643e-7
1574,7,6.799749790163273e-7
1574,8,1.4233850001079478e-6
1574,9,6.308900705676455e-6
1574,10,1.0952730348443328e-5
1574,11,-3.588871742475398e-8
1574,12,8.73574798360614e-6
1575,1,7.6074041939520494e-6
1575,2,4.143923256327397e-6
1575,3,4.849257890284579e-6
1575,4,3.9371238572275075e-6
1575,5,-2.397183010080827e-6
1575,6,1.7863207817071671e-6
1575,7,1.1696618144122213e-6
1575,8,2.1974551952557954e-6
1575,9,6.058786490719924e-6
1575,10,1.0583873825208139e-5
1575,11,1.1755640111659352e-5
1575,12,4.707736170226723e-6
1576,1,6.360148894281273e-6
1576,2,2.5745872035797125e-6
1576,3,2.279155453442912e-6
1576,4,3.3127788659418326e-6
1576,5,1.8357592512326752e-6
1576,6,7.310753941023844e-7
1576,7,1.172151996207816e-7
1576,8,1.6442847841363189e-6
1576,9,3.3120893866246176e-6
1576,10,1.1269356061051398e-5
1576,11,8.75895009339973e-6
1576,12,9.29404862822504e-6
1577,1,4.276722113535217e-6
1577,2,3.970917827206209e-6
1577,3,8.629508278782119e-6
1577,4,6.970035740815629e-6
1577,5,7.929725788028268e-6
1577,6,1.5213044393500936e-6
1577,7,9.214599474436518e-7
1577,8,8.323518485815581e-7
1577,9,2.536977896137479e-6
1577,10,1.0991464023931528e-5
1577,11,6.6736781192651705e-6
1577,12,6.162117896517654e-6
1578,1,1.4467226913044892e-6
1578,2,5.370071877168696e-6
1578,3,1.5140816989623977e-6
1578,4,1.2700960694674071e-6
1578,5,-7.290913767924301e-7
1578,6,4.779244226775683e-7
1578,7,3.3852887985404406e-7
1578,8,1.2517124779130114e-6
1578,9,9.02622049574872e-6
1578,10,1.4531533119777701e-05
1578,11,1.7026859743821202e-5
1578,12,1.0551432719849391e-5
1579,1,1.068485191728467e-5
1579,2,-4.2673783573008265e-6
1579,3,7.731889263632789e-7
1579,4,7.609942424978959e-6
1579,5,1.4891311990356542e-6
1579,6,-4.787212728681602e-7
1579,7,-6.870894288670934e-7
1579,8,-1.2204755196667081e-7
1579,9,2.247465885849459e-6
1579,10,1.4388391377800411e-5
1579,11,1.5787138501208125e-5
1579,12,1.010296020570137e-5
1580,1,1.1165877671196942e-5
1580,2,4.42549803442216e-6
1580,3,5.050509243899179e-6
1580,4,-7.925764083081603e-7
1580,5,2.354192497878038e-6
1580,6,5.011506799265981e-7
1580,7,1.5766997207316244e-6
1580,8,9.814828154058176e-7
1580,9,3.985697475171302e-6
1580,10,1.0941847806356649e-5
1580,11,6.21255260823485e-6
1580,12,8.048029988782206e-6
1581,1,4.736656663571101e-6
1581,2,1.043151084756504e-5
1581,3,5.744535293133164e-6
1581,4,-1.0957051108633767e-6
1581,5,-5.621141164449792e-7
1581,6,1.4120780479714554e-6
1581,7,9.985311192113554e-7
1581,8,1.6523754552124605e-6
1581,9,6.99319330091862e-7
1581,10,7.9375269194401e-6
1581,11,3.525154683667901e-6
1581,12,8.72838772152954e-6
1582,1,8.333751997095361e-6
1582,2,1.482467057408989e-5
1582,3,1.2499913846800563e-5
1582,4,-2.934667086260206e-6
1582,5,1.4310825741998818e-6
1582,6,2.1012835904838228e-6
1582,7,1.105789104096137e-6
1582,8,2.2589664020612115e-6
1582,9,6.3715010644362655e-6
1582,10,1.4740497661746364e-5
1582,11,8.752830449842751e-7
1582,12,3.201886308394048e-6
1583,1,6.664098032188429e-6
1583,2,6.701519752722836e-6
1583,3,1.4842808238973631e-8
1583,4,4.200620362585877e-6
1583,5,3.469183809406556e-6
1583,6,1.8601680409867164e-6
1583,7,5.626645569971298e-7
1583,8,8.784738232915307e-7
1583,9,1.1116940479024238e-5
1583,10,1.4242198518274278e-5
1583,11,7.831431861099858e-6
1583,12,1.0688805115839547e-5
1584,1,1.4305490886358866e-6
1584,2,-2.803402689726908e-6
1584,3,7.163159076461643e-6
1584,4,1.3308628022129822e-6
1584,5,5.547680016875194e-8
1584,6,-2.328172771480795e-6
1584,7,2.1180545985071286e-7
1584,8,9.933268577495854e-7
1584,9,5.876112512059993e-7
1584,10,1.1298952163945541e-5
1584,11,4.4717402588431985e-6
1584,12,2.633497729662151e-6
1585,1,3.5118402669840606e-6
1585,2,6.704164466241033e-6
1585,3,-5.103743468605309e-7
1585,4,5.140123110924465e-7
1585,5,2.6575524481217407e-6
1585,6,-1.5825028623632847e-6
1585,7,7.198892072434212e-7
1585,8,2.799118989672078e-7
1585,9,2.673975173408844e-6
1585,10,1.7687502524297028e-5
1585,11,1.8628064558222604e-6
1585,12,9.782940305873125e-6
1586,1,1.3880892010540127e-5
1586,2,3.3800288074878196e-6
1586,3,6.917737578145515e-6
1586,4,-1.8424119690318298e-7
1586,5,3.6714115674249537e-7
1586,6,6.445114826346816e-7
1586,7,1.7924934616496732e-7
1586,8,7.264632839765509e-7
1586,9,4.548600622581297e-6
1586,10,8.879994993410896e-6
1586,11,4.760347642818484e-6
1586,12,-3.384692240203494e-6
1587,1,1.4670835095635308e-5
1587,2,4.137429889646469e-6
1587,3,3.057871790867403e-6
1587,4,-3.0229806587009064e-7
1587,5,-9.513988142224239e-7
1587,6,1.041338197588754e-6
1587,7,9.571015779981206e-7
1587,8,1.4285564604659592e-6
1587,9,1.2582027883157755e-5
1587,10,8.84543112945444e-6
1587,11,5.892708644558101e-6
1587,12,-2.5577957660400113e-6
1588,1,8.099784057111614e-6
1588,2,1.2991223988569701e-5
1588,3,2.0382698840962685e-7
1588,4,2.6992960199322917e-6
1588,5,-3.166063153162455e-6
1588,6,-2.4781557623362645e-6
1588,7,1.9074550448243114e-7
1588,8,9.381596002268352e-7
1588,9,1.837558014258899e-6
1588,10,1.9757980773306754e-5
1588,11,7.876258581104322e-6
1588,12,8.431527455297048e-6
1589,1,1.3362011319755275e-5
1589,2,4.455438150026322e-6
1589,3,1.2627945388632406e-5
1589,4,1.0498419584156926e-5
1589,5,2.1775398992597015e-6
1589,6,-1.1888867076176553e-6
1589,7,8.304435690141527e-7
1589,8,1.2421119094228141e-6
1589,9,8.040236385193416e-6
1589,10,1.5732056725882934e-5
1589,11,5.616839795121471e-6
1589,12,1.2358775834498499e-5
1590,1,1.0008219597563518e-5
1590,2,7.605578885897406e-6
1590,3,6.149706973559132e-6
1590,4,9.229476382734436e-7
1590,5,4.844355896886785e-6
1590,6,3.649997282833018e-6
1590,7,1.606502609802029e-6
1590,8,1.199620810023308e-6
1590,9,7.370113215953669e-6
1590,10,1.5336113083228894e-5
1590,11,2.280328898003519e-6
1590,12,9.320193081899697e-6
1591,1,1.5815104651395253e-5
1591,2,1.1220889366205783e-5
1591,3,9.919297300612959e-6
1591,4,5.191018926834021e-6
1591,5,4.563146453377866e-6
1591,6,2.2652425102868716e-6
1591,7,8.526040408055018e-7
1591,8,9.809151719912838e-7
1591,9,4.819706422025593e-6
1591,10,4.658135571508672e-6
1591,11,2.8816550219073096e-6
1591,12,5.441758209080749e-6
1592,1,8.381449368979595e-6
1592,2,1.5111615552742541e-5
1592,3,4.966079630254267e-6
1592,4,3.0346547414007304e-7
1592,5,3.0962752679502368e-6
1592,6,2.410505026694563e-6
1592,7,5.432527043725636e-7
1592,8,2.4315252084141393e-6
1592,9,1.4409577257369086e-5
1592,10,1.570183977606373e-5
1592,11,6.630587687992244e-6
1592,12,1.6296398376674967e-6
1593,1,1.3109124390381805e-5
1593,2,1.1651639126838358e-5
1593,3,6.392677559782663e-6
1593,4,9.884187562889708e-7
1593,5,5.629655669719935e-8
1593,6,-1.61100057870195e-7
1593,7,3.5714168888584555e-7
