year,month,value
1639,9,1.1474295658102485e-5
1639,10,3.9383683456941695e-5
1639,11,3.431004781237102e-5
1639,12,2.765302105247566e-5
1640,1,2.962949239547285e-5
1640,2,2.132051329792625e-5
1640,3,2.3392813469861366e-5
1640,4,1.736484634276046e-5
1640,5,1.8335882564817906e-5
1640,6,3.0741690232555567e-6
1640,7,4.116463891018331e-7
1640,8,5.79191139882637e-7
1640,9,8.776231669606264e-6
1640,10,4.767471120428924e-5
1640,11,3.333008219304025e-5
1640,12,3.358683093749973e-5
1641,1,3.769429111342251e-5
1641,2,2.4202776846895588e-5
1641,3,2.5735935155212893e-5
1641,4,2.4531424590127298e-5
1641,5,1.856158663244975e-5
1641,6,9.424071971013455e-6
1641,7,1.8830917557480593e-6
1641,8,1.0821160199099753e-6
1641,9,1.3441212924671566e-5
1641,10,3.810283103456509e-5
1641,11,3.55318087706601e-5
1641,12,3.31675886519593e-5
1642,1,2.6289174141979698e-5
1642,2,2.1646905535959916e-5
1642,3,2.212329980565857e-5
1642,4,2.3184687685657077e-5
1642,5,2.1042837452484617e-5
1642,6,5.817394780993583e-6
1642,7,9.563938668031774e-7
1642,8,1.1961149355861444e-6
1642,9,1.175838716408583e-5
1642,10,3.553524441273744e-5
1642,11,4.228674392972285e-5
1642,12,3.4986857064660135e-5
1643,1,3.4447118566840635e-5
1643,2,2.7590725319240695e-5
1643,3,2.3141957355345933e-5
1643,4,3.065669111686427e-5
1643,5,1.7220531149379607e-5
1643,6,5.6592118832329484e-6
1643,7,1.0909887770107764e-6
1643,8,7.575562659046867e-7
1643,9,1.0590462709777793e-5
1643,10,3.711706115379728e-5
1643,11,3.868481626874001e-5
1643,12,3.28719724997332e-5
1644,1,3.2022754723425126e-5
1644,2,3.0985128931410025e-5
1644,3,2.542019780340931e-5
1644,4,2.3148608989408807e-5
1644,5,1.6423040842679782e-5
1644,6,6.545525395615813e-6
1644,7,7.583904578640742e-7
1644,8,1.1031756796286613e-6
1644,9,1.666904247781737e-5
1644,10,4.28399259122494e-5
1644,11,4.0781587726712887e-5
1644,12,3.610347387389896e-5
1645,1,3.928249856841208e-5
1645,2,2.7350218306440383e-5
1645,3,2.6061410663290577e-5
1645,4,1.9989266474879944e-5
1645,5,1.2450906219684749e-5
1645,6,3.866985985403952e-6
1645,7,2.360190984285885e-7
1645,8,1.373970200053591e-6
1645,9,1.3207820425636008e-5
1645,10,4.1585266458293664e-5
1645,11,4.167371705369176e-5
1645,12,3.023936943300372e-5
1646,1,2.968042408488786e-5
1646,2,3.226561220318679e-5
1646,3,3.2616406771056394e-5
1646,4,2.42192614661063e-5
1646,5,1.5882948323559106e-5
1646,6,6.607146750154651e-6
1646,7,1.1317507828570592e-6
1646,8,1.733160685466789e-6
1646,9,1.2795743181089438e-5
1646,10,3.938716663034424e-5
1646,11,3.060636949727769e-5
1646,12,2.9205741320878038e-5
1647,1,2.470529355847722e-5
1647,2,2.7194984074240682e-5
1647,3,2.3985051355207848e-5
1647,4,2.1680256502812943e-5
1647,5,1.8778940780600255e-5
1647,6,7.08407717133595e-6
1647,7,4.6685092919027807e-7
1647,8,1.2042873509800359e-6
1647,9,9.845750405597766e-6
1647,10,3.9392389852177143e-5
1647,11,4.146243453422791e-5
1647,12,3.472801562974444e-5
1648,1,2.964154535942689e-5
1648,2,2.5527796192852704e-5
1648,3,2.048025522613623e-5
1648,4,2.0926769253407317e-5
1648,5,1.9577977801346814e-5
1648,6,3.846319583960184e-6
1648,7,4.108737262511972e-7
1648,8,9.833123129635378e-7
1648,9,1.2205969423742074e-5
1648,10,3.8318376742246146e-5
1648,11,4.081918445128473e-5
1648,12,3.714473379385879e-5
1649,1,2.812244341002596e-5
1649,2,2.595969071498587e-5
1649,3,2.554907097823007e-5
1649,4,2.370840558180955e-5
1649,5,1.3906432319840444e-5
1649,6,6.724234718230757e-6
1649,7,4.468568913808431e-7
1649,8,7.266282191468975e-7
1649,9,7.555064548245787e-6
1649,10,3.642867904262165e-5
1649,11,3.6588251019898114e-5
1649,12,3.111023627304213e-5
1650,1,3.194333026853365e-5
1650,2,2.8772265561098578e-5
1650,3,2.6712023047411406e-5
1650,4,3.5470359001614336e-5
1650,5,2.3853356416797582e-5
1650,6,6.151361337440525e-6
1650,7,8.327450544069645e-7
1650,8,8.630222886092601e-7
1650,9,6.1406857193487e-6
1650,10,3.516871967245984e-5
1650,11,3.990845688811031e-5
1650,12,3.132161148770074e-5
1651,1,3.313568546561616e-5
1651,2,2.2093787972588356e-5
1651,3,2.5067197226125042e-5
1651,4,2.373927352375665e-5
1651,5,1.6483296470387236e-5
1651,6,5.614587608876683e-6
1651,7,3.541110219027263e-7
1651,8,1.352831510349287e-6
1651,9,1.2196663058523228e-5
1651,10,4.068541590282157e-5
1651,11,3.915049222917204e-5
1651,12,3.351194470101791e-5
1652,1,3.48467494734508e-5
1652,2,2.9814271349003708e-5
1652,3,2.8228155590748816e-5
1652,4,2.0473913020837203e-5
1652,5,1.397841537282497e-5
1652,6,4.774500454965619e-6
1652,7,4.004995048487379e-7
1652,8,1.0530883632476449e-6
1652,9,7.745588890595946e-6
1652,10,3.906095239401115e-5
1652,11,3.6349991388695984e-5
1652,12,2.830858158617136e-5
1653,1,3.9778791261799407e-5
1653,2,3.0447609084019906e-5
1653,3,2.6957909423267608e-5
1653,4,2.1444597423704975e-5
1653,5,1.6351422141600884e-5
1653,6,5.377935655556258e-6
1653,7,7.508438232992194e-7
1653,8,1.0923683195181695e-6
1653,9,1.4558228014094244e-5
1653,10,3.8970217684293776e-5
1653,11,3.7231449100440555e-5
1653,12,4.059330925108567e-5
1654,1,2.791227210042408e-5
1654,2,2.3444831003452548e-5
1654,3,2.782658032932031e-5
1654,4,2.412569935098719e-5
1654,5,1.4518961089472301e-5
1654,6,6.986784736610846e-6
1654,7,4.6717513554893057e-7
1654,8,1.259946982022662e-6
1654,9,9.838505082377723e-6
1654,10,3.7850675559142154e-5
1654,11,3.1125199265330396e-5
1654,12,3.1565898941518005e-5
1655,1,2.7063712771692784e-5
1655,2,2.9511370256872334e-5
1655,3,2.3377956480411834e-5
1655,4,2.640132014761745e-5
1655,5,1.861045564061326e-5
1655,6,7.911965369948202e-6
1655,7,1.0856447054611733e-6
1655,8,1.1477543340629119e-6
1655,9,1.2039330050608081e-5
1655,10,2.8954565555867516e-5
1655,11,3.352148057210425e-5
1655,12,3.5443733581578044e-5
1656,1,2.808710875988967e-5
1656,2,2.3795411767646508e-5
1656,3,2.1642542704406012e-5
1656,4,2.475363793867185e-5
1656,5,2.08395311477718e-5
1656,6,5.970325050525284e-6
1656,7,1.6092209938318452e-6
1656,8,1.2753068842838681e-6
1656,9,1.3180657350584275e-5
1656,10,3.4254921528094e-5
1656,11,3.790394302590905e-5
1656,12,3.35611548007928e-5
1657,1,3.374175490401021e-5
1657,2,2.842354543199257e-5
1657,3,2.6973115015593797e-5
1657,4,2.4932491616749925e-5
1657,5,1.5295367750104198e-5
1657,6,5.591097286263731e-6
1657,7,8.821474517614096e-7
1657,8,6.82380528556657e-7
1657,9,1.4079252027406382e-5
1657,10,2.537990491511925e-5
1657,11,3.590090446865617e-5
1657,12,2.770990414068392e-5
1658,1,2.6935592957657342e-5
1658,2,2.3865952184753404e-5
1658,3,2.6988931745442543e-5
1658,4,2.89034766000683e-5
1658,5,1.847080895632601e-5
1658,6,5.8178260324630085e-6
1658,7,1.31731077769474e-6
1658,8,1.1706154971863363e-6
1658,9,7.514653652017439e-6
1658,10,3.4080654119007134e-5
1658,11,3.7658778603584205e-5
1658,12,3.3760736115444846e-5
1659,1,2.913745406969892e-5
1659,2,3.009772592178997e-5
1659,3,3.13808995496446e-5
1659,4,2.970025187843156e-5
1659,5,1.681453189734975e-5
1659,6,6.717735876207708e-6
1659,7,7.021865539283537e-7
1659,8,9.309619051336059e-7
1659,9,8.149428278960108e-6
1659,10,2.8814658488812657e-5
1659,11,2.7782475610211146e-5
1659,12,3.361791535375931e-5
1660,1,2.837328253341497e-5
1660,2,2.4990054106653873e-5
1660,3,2.175728355859469e-5
1660,4,2.5520286539700956e-5
1660,5,1.2134846460509215e-5
1660,6,4.5249108223411105e-6
1660,7,2.9586139496324e-7
1660,8,6.299253627969794e-7
1660,9,1.1453472940017893e-5
1660,10,2.7023562279322998e-5
1660,11,3.375972807033994e-5
1660,12,3.2672068699517254e-5
1661,1,2.9129560379091954e-5
1661,2,3.3854227731637386e-5
1661,3,2.3004133199374052e-5
1661,4,2.773835167415065e-5
1661,5,1.616153933571681e-5
1661,6,4.4515554275445745e-6
1661,7,1.0816281449853047e-6
1661,8,9.232300025270233e-7
1661,9,1.0358865525279704e-5
1661,10,3.167789164405538e-5
1661,11,3.405653652888706e-5
1661,12,3.1537353156214335e-5
1662,1,3.135070178898862e-5
1662,2,3.47816985840123e-5
1662,3,2.8896130855371917e-5
1662,4,2.982298145571265e-5
1662,5,2.450389527866833e-5
1662,6,7.578146385618567e-6
1662,7,1.082496658654414e-6
1662,8,1.1755983456355253e-6
1662,9,1.0252968316912194e-5
1662,10,2.5165385095308784e-5
1662,11,3.950228065991899e-5
1662,12,3.0083237112797804e-5
1663,1,2.416174027814552e-5
1663,2,2.2114801747505017e-5
1663,3,2.6755217214493764e-5
1663,4,2.4650197810198288e-5
1663,5,1.623202123752908e-5
1663,6,5.366017105266025e-6
1663,7,5.085156225428408e-7
1663,8,1.4034507341574622e-6
1663,9,9.84394291417684e-6
1663,10,2.6788239716345896e-5
1663,11,3.4305212590551775e-5
1663,12,3.043090029701471e-5
1664,1,2.8429529886977085e-5
1664,2,2.5080276494093243e-5
1664,3,1.8980400302543627e-5
1664,4,2.591800850876559e-5
1664,5,1.7938078789740655e-5
1664,6,4.698975071314845e-6
1664,7,8.639942275862636e-7
1664,8,6.893551638045102e-7
1664,9,1.814872521751869e-5
1664,10,3.902946301796451e-5
1664,11,3.4243047025709014e-5
1664,12,3.247817489483987e-5
1665,1,2.761524400738064e-5
1665,2,3.2019834335104104e-5
1665,3,2.7323815363597422e-5
1665,4,2.1807900369091674e-5
1665,5,1.4428844364491938e-5
1665,6,6.188013003984146e-6
1665,7,4.528553741299089e-7
1665,8,9.554174583658998e-7
1665,9,1.1479461437965345e-5
1665,10,3.6883566926207604e-5
1665,11,3.522433755514203e-5
1665,12,3.5949440674206995e-5
1666,1,4.0168000971564516e-5
1666,2,3.001010041884119e-5
1666,3,2.5641370507170538e-5
1666,4,3.001619295406879e-5
1666,5,1.8159434312021148e-5
1666,6,5.144460140625873e-6
1666,7,1.3301984546227595e-6
1666,8,1.3002838220432813e-6
